t,x,y,z,yaw,u,v,w,r
0.0,7.331912854624535e-13,2.3092638912203256e-14,-0.1999999999999082,5.773159728050814e-14,1.0593539934156126e-12,3.469446951953614e-16,-1.8818280267396403e-14,-2.4286128663675303e-15
0.01,4.5845810833147585e-06,1.2684069258520744e-09,-0.20000000004101987,-1.3170793905418152e-07,0.000916444095177196,2.544838622891169e-07,-8.241943856207534e-09,-2.633193145034247e-05
0.02,1.8319429091662164e-05,5.100508214299991e-09,-0.20000000016513936,-5.264455760382221e-07,0.0018300520049623578,5.136440174550146e-07,-1.6601553171989876e-08,-5.260596240679738e-05
0.030000000000000002,4.1176133039123724e-05,1.153393840468419e-08,-0.20000000037344248,-1.1836347959407716e-06,0.0027408138580419608,7.778157213005715e-07,-2.5078629791595193e-08,-7.882228430394597e-05
0.04,7.312618495611511e-05,2.0602557947813593e-08,-0.2000000006671028,-2.1026995050918544e-06,0.003648719952016059,1.047330681192085e-06,-3.367295713961854e-08,-0.00010498109200276019
0.05,0.00011414098062257755,3.233647629860452e-08,-0.20000000104729174,-3.2830655734312697e-06,0.004553760754457637,1.3225170564062148e-06,-4.23843190392821e-08,-0.00013108258379303115
0.060000000000000005,0.00016419181956797764,4.676205191608063e-08,-0.20000000151517855,-4.724160834508594e-06,0.005455926902912608,1.603699458129985e-06,-5.121249971243521e-08,-0.00015712696139336926
0.07,0.00022324992408652552,6.390255147333931e-08,-0.20000000207193053,-6.4254158025743416e-06,0.006355209199890043,1.8911992032198308e-06,-6.015728375748314e-08,-0.0001831144330953788
0.08,0.0002912864216189252,8.377757572824107e-08,-0.2000000027187127,-8.38626293878624e-06,0.007251598617982885,2.1853340787816105e-06,-6.921845616874682e-08,-0.00020904521118444088
0.09000000000000001,0.00036827230977630476,1.0640164266940637e-07,-0.20000000345668778,-1.0606135237672779e-05,0.008145086310132183,2.4864178234588504e-06,-7.839580238614472e-08,-0.00023491950569660248
0.1,0.00045417850876748757,1.317858788920703e-07,-0.20000000428701628,-1.3084468203902801e-05,0.00903566359601391,2.7947608014686916e-06,-8.768910823958587e-08,-0.00026073753263455303
0.11000000000000001,0.0005489758624044117,1.5993805340104153e-07,-0.2000000052108567,-1.5820699890411412e-05,0.009923321961774097,3.1106700158293476e-06,-9.709815994784527e-08,-0.00028649951412947235
0.12000000000000001,0.0006526351381021301,1.9086257761070227e-07,-0.20000000622936534,-1.881427089839996e-05,0.010808053060028836,3.434449108360099e-06,-1.0662274411856403e-07,-0.00031220567844103043
0.13,0.0007651270268788102,2.245605053450085e-07,-0.20000000734369647,-2.206462437733605e-05,0.011689848709864272,3.7663983596813013e-06,-1.1626264774824922e-07,-0.00033785625995738747
0.14,0.0008864221433557337,2.610295328374895e-07,-0.20000000855500216,-2.5571206024953523e-05,0.012568700896836607,4.106814689214374e-06,-1.2601765822227387e-07,-0.00036345149919519407
0.15000000000000002,0.0010164910257572978,3.002639987312483e-07,-0.2000000098644325,-2.9333464087252496e-05,0.013444601772972103,4.455991655181813e-06,-1.3588756331487715e-07,-0.00038899164279959116
