t,x,y,z,yaw,u,v,w,r
18.458034217285086,3.6560299489424186,1.8006932597245986,-1.198899524616918,0.48511117373578,0.23917386567876125,-0.0042991989184397,-0.06324394101223046,0.0028847000790057625
18.468034217285087,3.658165773838545,1.8017705296509297,-1.1995319648398133,0.4851400108300537,0.2391736632346316,-0.004302022833277743,-0.06324410345581566,0.002882835771419588
18.478034217285085,3.660301579108674,1.8028478351324022,-1.2001644066838306,0.48516883266519517,0.2391734614585856,-0.004304868425737426,-0.06324426523706597,0.002881647939253235
18.488034217285087,3.6624373648747444,1.80392517594975,-1.2007968501423583,0.48519764600658183,0.23917326030534905,-0.0043077368148447615,-0.063244426358303,0.0028811360410299597
18.498034217285085,3.6645731312562653,1.8050025518880057,-1.2014292952088068,0.4852264576132332,0.23917305972986805,-0.004310629115781303,-0.0632445868218402,0.0028812996065324544
18.508034217285086,3.66670887837032,1.8060799627365087,-1.2020617418766115,0.48525527423795434,0.2391728596873075,-0.004313546439910047,-0.0632447466299828,0.0028821382367015414
18.518034217285084,3.668844606331299,1.807157408289455,-1.202694190139228,0.48528410263980276,0.23917266013293248,-0.004316489896995626,-0.06324490578502842,0.0028836515950451617
18.528034217285086,3.6709803152512532,1.8082348883450834,-1.2033266399901377,0.48531294956086746,0.23917246102233808,-0.004319460590930145,-0.06324506428926607,0.0028858394243732916
18.538034217285087,3.6731160052398777,1.809312402705774,-1.203959091422845,0.48534182173305646,0.2391722623113777,-0.0043224596210714675,-0.06324522214497638,0.0028887015410064697
18.548034217285085,3.675251676404302,1.810389951178519,-1.2045915444308772,0.48537072589094676,0.2391720639560368,-0.004325488084594437,-0.06324537935443221,0.002892237825478124
18.558034217285083,3.6773873288490955,1.8114675335749235,-1.205223999007783,0.4853996687717845,0.23917186591243292,-0.0043285470764908825,-0.06324553591989854,0.0028964482225345757
18.568034217285085,3.679522962676263,1.8125451497112057,-1.205856455147135,0.4854286571154847,0.23917166813681576,-0.004331637689569615,-0.0632456918436326,0.002901332741135039
18.578034217285087,3.6816585779852464,1.8136227994081955,-1.2064889128425256,0.4854576976646314,0.23917147058556706,-0.00433476101445643,-0.06324584712788377,0.0029068914544516157
18.588034217285088,3.683794174872926,1.8147004824913369,-1.2071213720875718,0.48548679716447773,0.2391712732152007,-0.004337918139594106,-0.06324600177489362,0.002913124499869303
18.598034217285086,3.685929753433618,1.8157781987906854,-1.2077538328759114,0.48551596236294575,0.23917107598236265,-0.004341110151242404,-0.06324615578689591,0.0029200320789859848
18.608034217285084,3.6880653137590755,1.81685594814091,-1.2083862952012052,0.4855452000106265,0.23917087884383098,-0.004344338133478069,-0.06324630916611658,0.002927614457612441
18.618034217285086,3.6902008559384902,1.8179337303812921,-1.2090187590571364,0.4855745168607801,0.23917068175651585,-0.004347603168194832,-0.06324646191477376,0.0029358719657723437
18.628034217285087,3.6923363800584896,1.8190115453557258,-1.2096512244374096,0.48560391966933564,0.23917048467745952,-0.004350906335103402,-0.06324661403507777,0.0029448049977022495
18.638034217285085,3.694471886203138,1.8200893929127182,-1.2102836913357524,0.4856334151948912,0.23917028756383635,-0.004354248711731477,-0.0632467655292311,0.0029544140118516133
18.648034217285087,3.69660737445384,1.821167272905596,-1.2109161597459144,0.48566301020261743,0.23917009037290674,-0.004357631374103192,-0.0632469163994286,0.0029646995285757816
18.658034217285085,3.698742844889084,1.8222451851929877,-1.211548629661665,0.48569271147069026,0.23916989306193284,-0.004361055397775107,-0.06324706664785783,0.002975662126896885
18.668034217285083,3.7008782975851675,1.8233231296373156,-1.2121811010767993,0.48572252576146163,0.23916969558851597,-0.0043645218528057216,-0.06324721627669769,0.0029873024613489845
18.678034217285088,3.703013732615718,1.8244011061058545,-1.2128135739851333,0.485752459845462,0.2391694979103239,-0.004368031808061251,-0.06324736528811953,0.0029996212467099832
18.688034217285086,3.7051491500516156,1.8254791144708795,-1.2134460483805045,0.4857825205044649,0.23916929998505543,-0.004371586331756594,-0.06324751368428724,0.0030126192561313087
18.698034217285088,3.7072845499610017,1.8265571546096682,-1.2140785242567718,0.48581271453148717,0.23916910177044032,-0.0043751864914553405,-0.06324766146735729,0.0030262973211379364
18.708034217285086,3.7094199324092716,1.8276352264044984,-1.2147110016078142,0.4858430487307885,0.23916890322423934,-0.004378833354069762,-0.0632478086394787,0.0030406563316283616
18.718034217285084,3.71155529745908,1.8287133297426503,-1.2153434804275336,0.4858735299178719,0.23916870430424428,-0.004382527985860818,-0.06324795520279301,0.003055697235874626
18.728034217285085,3.7136906451703386,1.8297914645164055,-1.215975960709852,0.48590416491948346,0.2391685049682779,-0.004386271452438156,-0.0632481011594344,0.003071421040522305
18.738034217285087,3.715825975600214,1.8308696306230463,-1.2166084424487125,0.48593496057361224,0.239168305174194,-0.004390064818760107,-0.06324824651152955,0.0030878288105904974
18.748034217285085,3.7179612888031324,1.831947827964857,-1.21724092563808,0.48596592372949066,0.23916810487987733,-0.004393909149133689,-0.0632483912611977,0.003104921669471848
18.758034217285086,3.7200965848307774,1.8330260564491232,-1.2178734102719408,0.48599706124759406,0.23916790404324367,-0.0043978055072146065,-0.06324853541055067,0.0031227007989325364
18.768034217285084,3.7222318637320866,1.8341043159881316,-1.2185058963443014,0.486028379999641,0.2391677026222398,-0.00440175495600725,-0.06324867896169283,0.0031411674391122646
18.778034217285086,3.724367125553259,1.835182606499171,-1.2191383838491903,0.4860598868685931,0.23916750057484346,-0.0044057585578646955,-0.0632488219167211,0.003160322888524286
18.788034217285087,3.7265023703377005,1.8362609279046238,-1.2197708727806564,0.48609158875011055,0.23916729785904284,-0.0044098173747339955,-0.06324896427772504,0.003180168503326774
18.798034217285085,3.7286375981255,1.8373392801330133,-1.2204033631327684,0.48612349256692633,0.23916709443261733,-0.004413932470511912,-0.06324910604678753,0.0032007056905577996
18.808034217285087,3.7307728089544705,1.8384176631168687,-1.2210358548996185,0.4861556052337513,0.239166890253615,-0.004418104905064003,-0.06324924722598313,0.0032219359258916715
18.818034217285085,3.7329080028596935,1.8394960767936928,-1.2216683480753197,0.4861879336764081,0.23916668528011162,-0.004422335737595213,-0.06324938781737897,0.003243860742844016
18.828034217285087,3.735043179873278,1.8405745211064684,-1.222300842654005,0.4862204848402502,0.2391664794700958,-0.004426626028088222,-0.06324952782303513,0.0032664817284103293
18.838034217285088,3.7371783400243572,1.8416529960036576,-1.2229333386298284,0.4862532656901615,0.239166272781469,-0.004430976837303442,-0.06324966724500455,0.0032898005230659663
18.848034217285086,3.739313483339087,1.8427315014392014,-1.223565835996963,0.4862862832105562,0.23916606517204547,-0.004435389226779012,-0.06324980608533322,0.0033138188207661136
18.858034217285084,3.741448609840651,1.8438100373725206,-1.224198334749603,0.4863195444053795,0.2391658565995523,-0.004439864258830805,-0.06324994434605996,0.0033385383689458342
18.868034217285086,3.743583719549255,1.8448886037685155,-1.2248308348819623,0.48635305629810666,0.2391656470216294,-0.004444402996552427,-0.06325008202921659,0.0033639609685200455
18.878034217285084,3.7457188124821297,1.8459672005975651,-1.2254633363882743,0.4863868259317437,0.23916543639582954,-0.004449006503815212,-0.06325021913682782,0.0033900884738834974
18.88803421728509,3.747853888653532,1.8470458278355286,-1.2260958392627939,0.48642086036882715,0.23916522467961826,-0.0044536758452682285,-0.06325035567091136,0.003416922792910825
18.898034217285087,3.749988948074742,1.8481244854637437,-1.2267283434997946,0.48645516669142397,0.23916501183037397,-0.004458412086338273,-0.06325049163347779,0.003444465886956487
18.908034217285085,3.7521239907540647,1.8492031734690284,-1.2273608490935715,0.48648975200113176,0.2391647978053879,-0.004463216293229876,-0.06325062702653066,0.003472719770854819
18.918034217285086,3.7542590166968304,1.8502818918436794,-1.2279933560384386,0.48652462341907854,0.2391645825618641,-0.004468089532925301,-0.06325076185206645,0.003501686512920013
18.928034217285084,3.7563940259053927,1.8513606405854728,-1.2286258643287309,0.48655978808592293,0.23916436605691943,-0.004473032873184537,-0.06325089611207454,0.0035313682349460904
18.938034217285086,3.7585290183791096,1.8524394196977056,-1.2292583739588028,0.48659525316238794,0.23916414824757457,-0.004478047382631883,-0.06325102980853735,0.0035617671119788797
18.948034217285088,3.7606639941135445,1.8535182291907373,-1.229890884923027,0.48663102584767026,0.23916392909041836,-0.004483134133678759,-0.06325116294343107,0.003592885364760251
18.958034217285086,3.762798953101802,1.8545970690793339,-1.2305233972157976,0.4866671133424114,0.2391637085421944,-0.004488294196415251,-0.06325129551872405,0.003624725275822453
18.968034217285087,3.7649338953342575,1.8556759393832631,-1.2311559108315309,0.4867035228603338,0.2391634865596537,-0.004493528640657623,-0.06325142753637726,0.003657289183379322
18.978034217285085,3.7670688207980074,1.8567548401283605,-1.231788425764661,0.4867402616428717,0.23916326309931688,-0.004498838538352761,-0.06325155899834503,0.0036905794748812192
18.988034217285087,3.769203729476877,1.8578337713465316,-1.2324209420096421,0.4867773369591713,0.2391630381174742,-0.004504224963578173,-0.06325168990657494,0.003724598587015095
18.99803421728509,3.771338621351417,1.8589127330757502,-1.2330534595609468,0.4868147561060905,0.23916281157018554,-0.004509688992541992,-0.06325182026300796,0.0037593490057044594
19.008034217285086,3.7734734963989007,1.859991725360059,-1.233685978413067,0.4868525264081991,0.23916258341328034,-0.004515231703582969,-0.06325195006957833,0.0037948332661093555
19.018034217285084,3.775608354593329,1.8610707482495696,-1.2343184985605133,0.4868906552177788,0.23916235360235769,-0.0045208541771704835,-0.06325207932821363,0.003831053952626416
19.028034217285086,3.7777431959054284,1.8621498018004632,-1.2349510199978162,0.4869291499148232,0.23916212209278623,-0.004526557495904535,-0.06325220804083474,0.003868013698888834
19.038034217285087,3.7798780203026485,1.8632288860749886,-1.2355835427195239,0.4869680179070376,0.23916188883970432,-0.004532342744515742,-0.06325233620935589,0.0039057151877663343
19.048034217285085,3.7820128277491674,1.8643080011414646,-1.2362160667202047,0.4870072666298393,0.23916165379801982,-0.004538211009865354,-0.0632524638356846,0.003944161151365231
19.058034217285087,3.784147618205887,1.8653871470742787,-1.2368485919944459,0.48704690354635727,0.23916141692241022,-0.004544163380945238,-0.06325259092172172,0.003983354371028401
19.068034217285085,3.7862823916304333,1.8664663239538866,-1.237481118536853,0.4870869361474326,0.23916117816732266,-0.004550200948877882,-0.06325271746936142,0.004023297677335251
19.078034217285087,3.7884171479771607,1.867545531866814,-1.2381136463420517,0.4871273719516179,0.23916093748697387,-0.004556324806916403,-0.06325284348049119,0.004063993950101788
19.088034217285085,3.7905518871971458,1.868624770905654,-1.2387461754046856,0.487168218505178,0.23916069483535016,-0.004562536050444534,-0.06325296895699184,0.004105446118380539
19.098034217285086,3.792686609238193,1.8697040411690704,-1.2393787057194179,0.4872094833820893,0.23916045016620746,-0.004568835776976634,-0.06325309390073748,0.004147657160460624
19.108034217285088,3.794821314044292,1.8707833427627947,-1.24001123728093,0.48725117419313346,0.23916020343284725,-0.004575225087486853,-0.06325321831359601,0.004190630100787922
19.118034217285086,3.7969560015557344,1.8718626757993568,-1.2406437700839206,0.4872932985795325,0.23915995458816466,-0.004581705085271427,-0.06325334219742881,0.004234368012366882
19.128034217285084,3.799090671710436,1.8729420403956618,-1.241276304123111,0.4873358641925432,0.2391597035851838,-0.00458827687305842,-0.06325346555408978,0.00427887402292911
19.138034217285085,3.801225324442704,1.8740214366753145,-1.2419088393932405,0.4873788787182483,0.23915945037654132,-0.0045949415568274305,-0.06325358838542643,0.004324151305978395
19.148034217285087,3.8033599596832066,1.875100864768677,-1.242541375889065,0.48742234987814614,0.23915919491447318,-0.0046017002458982785,-0.06325371069328001,0.004370203080585119
19.15803421728509,3.8054945773589743,1.8761803248128737,-1.2431739136053603,0.4874662854291505,0.23915893715081457,-0.004608554052931021,-0.06325383247948542,0.004417032611386359
19.168034217285086,3.807629177393396,1.877259816951785,-1.2438064525369188,0.4875106931635907,0.23915867703700003,-0.004615504093925937,-0.06325395374587126,0.004464643208585769
19.178034217285084,3.8097637597062226,1.8783393413360527,-1.2444389926785513,0.48755558090921164,0.23915841452406328,-0.004622551488223537,-0.06325407449425983,0.004513038227953686
19.188034217285086,3.8118983242135664,1.8794188981230775,-1.245071534025087,0.4876009565291738,0.23915814956263737,-0.004629697358504564,-0.06325419472646712,0.0045622210708270786
19.198034217285088,3.814032870827899,1.880498487477018,-1.2457040765713725,0.48764682792205305,0.2391578821029547,-0.00463694283078998,-0.06325431444430278,0.004612195184109514
19.208034217285086,3.816167399458054,1.8815781095687942,-1.2463366203122723,0.4876932030218409,0.2391576120948468,-0.004644289034440984,-0.06325443364957019,0.004662964060271233
19.218034217285087,3.818301910009225,1.8826577645760836,-1.2469691652426698,0.48774008979794437,0.23915733948774456,-0.004651737102159002,-0.06325455234406636,0.004714531237349118
19.228034217285085,3.820436402382966,1.883737452683323,-1.2476017113574651,0.4877874962551859,0.2391570642306782,-0.004659288169985684,-0.06325467052958207,0.004766900298946643
19.238034217285083,3.822570876477193,1.8848171740817095,-1.248234258651577,0.4878354304338037,0.2391567862722771,-0.004666943377302912,-0.0632547882079017,0.004820074874233961
19.248034217285085,3.824705332186182,1.8858969289691987,-1.2488668071199431,0.4878839004094512,0.23915650556077003,-0.0046747038668328005,-0.0632549053808034,0.004874058637947863
19.258034217285086,3.826839769400569,1.8869767175505052,-1.249499356757517,0.48793291429319763,0.23915622204398496,-0.0046825707846376834,-0.06325502205005895,0.004928855310391731
19.261813896023146,3.827646513256805,1.8873848517625116,-1.2497384405025471,0.48795158328824434,0.23915611414237628,-0.004685572179375437,-0.06325506601649764,0.00494977916069604
19.271813896023144,3.8297806778869368,1.8884647294220624,-1.2503706844104505,0.4879995406049835,0.23915548817216292,-0.004692940941415345,-0.06325462202781325,0.005000951463747631
19.281813896023145,3.8319150666862902,1.889544599080931,-1.2510032312185195,0.4880498232867268,0.23915519852206107,-0.00470109023494111,-0.06325473950594741,0.005055485232763455
19.291813896023143,3.834049436827504,1.8906245027327477,-1.251635779198965,0.4881006481859783,0.23915490478801626,-0.004709366731221743,-0.06325485650337213,0.005109396395086086
19.301813896023145,3.836183788287923,1.891704440392518,-1.2522683283469884,0.4881520091310892,0.2391546070160521,-0.004717769048520068,-0.06325497302177249,0.005162694285521484
19.311813896023146,3.8383181210455226,1.8927844120746526,-1.2529008786578086,0.48820390003883846,0.23915430525137613,-0.004726295823552271,-0.06325508906282769,0.005215388142308112
19.321813896023144,3.8404524350789093,1.8938644177929682,-1.2535334301266599,0.48825631491443283,0.23915399953837996,-0.004734945711487897,-0.06325520462821115,0.005267487107116892
19.331813896023146,3.842586730367325,1.8949444575606884,-1.254165982748794,0.48830924785150703,0.2391536899206393,-0.00474371738594987,-0.06325531971959042,0.005319000225051309
