t,x,y,z,yaw,u,v,w,r
0.0,4.572786593826095e-12,-2.620126338115369e-14,-0.1999999999997213,-7.727152251391091e-14,9.432593595093408e-13,3.469446951953614e-16,-1.8157697567744438e-13,-8.743006318923108e-15
0.01,6.5841061578521494e-06,1.2566992011729067e-09,-0.20000115722358885,-6.34350201477227e-08,0.001316129953331196,2.524702223248612e-07,-0.00023135440125339135,-1.2713465242160596e-05
0.02,2.6308767600571324e-05,5.06783991057825e-09,-0.20000462527984128,-2.547988405002584e-07,0.0026281082421938814,5.115090891360314e-07,-0.0004621664212682428,-2.558573756309587e-05
0.030000000000000002,5.913234961520239e-05,1.149272389271913e-08,-0.20001039874261925,-5.756783445190582e-07,0.00393591091550249,7.773474185974997e-07,-0.0006924356624156742,-3.861657910035949e-05
0.04,0.00010501298045557258,2.0587854049646588e-08,-0.20001847218227736,-1.0276580961830321e-06,0.0052395143876936045,1.0502187259575775e-06,-0.0009221617374567672,-5.180575845721091e-05
0.05,0.0001639085559150781,3.240690821969624e-08,-0.20002884016538428,-1.6123204172600707e-06,0.006538895439669218,1.330359223895843e-06,-0.0011513442697241422,-6.51530507113585e-05
0.060000000000000005,0.000235776739326684,4.700073917748824e-08,-0.20004149725472264,-2.3312453873070467e-06,0.007834031218796727,1.6180078225231426e-06,-0.001379982893121958,-7.86582374149594e-05
0.07,0.0003205749615629246,6.441737463392735e-08,-0.20005643800928913,-3.186010843669813e-06,0.009124899238908937,1.9134061293815878e-06,-0.0016080772521259116,-9.23211065946197e-05
0.08,0.00041826045201408333,8.470170437838391e-08,-0.2000736569850286,-4.178193274169845e-06,0.01041147738047295,2.216797935425188e-06,-0.0018356270014344793,-0.00010614145535574013
0.09000000000000001,0.0005287902097609389,1.0789583365373662e-07,-0.20009314873423614,-5.309366791072759e-06,0.011693743892951065,2.5284297221567767e-06,-0.0020626318063252983,-0.00012011908720970728
0.1,0.0006521209717727736,1.3403951407419483e-07,-0.20011490780489133,-6.5811020839282986e-06,0.012971677394629498,2.848551257386745e-06,-0.0022890913430431434,-0.00013425380904394046
0.11000000000000001,0.0007882092815972152,1.631694644332746e-07,-0.2001389287422789,-7.994968447546893e-06,0.014245256871624902,3.1774144698033025e-06,-0.002515005298022458,-0.00014854543687514726
0.12000000000000001,0.0009370114899877281,1.9531936434003434e-07,-0.20016520608900343,-9.552533800507912e-06,0.015514461677879583,3.515273438575949e-06,-0.0027403733678802353,-0.0001629937959023167
0.13,0.0010984837549036178,2.3051985421907539e-07,-0.20019373438498925,-1.1255364685159697e-05,0.016779271535161514,3.86238439335548e-06,-0.002965195259416021,-0.0001775987205067195
0.14,0.001272582041510026,2.687985353105413e-07,-0.2002245081674806,-1.3105026267619525e-05,0.018039666533064325,4.219005714273979e-06,-0.003189470689611909,-0.00019236005425190763
0.15000000000000002,0.001459262122177935,3.1017996967011856e-07,-0.20025752197104152,-1.5103082337773643e-05,0.019295627129007325,4.585397931944823e-06,-0.0034131993856325463,-0.00020727764988371484
0.16,0.0016584795764841643,3.54685680169036e-07,-0.20029277032755585,-1.7251095309277233e-05,0.02054713414823546,4.9618237274626814e-06,-0.003636381084825129,-0.0002223513693302563
