t,x,y,z,yaw,u,v,w,r
0.0,-6.190603585309873e-13,4.999999999994066,-0.2000000000001529,-1.2807532812075806e-12,7.489633913060345e-13,-1.908195823574488e-15,-8.198997036856782e-14,-9.689471447416055e-14
0.01,5.487143471032195e-06,5.000002387523715,-0.2000012548042959,6.373655167322867e-05,0.0010971004565835623,0.00047697240056437186,-0.0002508168009206116,0.012723232828351095
0.02,2.1934175646884594e-05,5.000009531941332,-0.20000501345552027,0.0002539539917465315,0.0021922140405370837,0.0009508585450991721,-0.0005007694070286101,0.025293263817076056
0.03,4.931926865196309e-05,5.000021407670282,-0.2000112673116248,0.0005690342025129129,0.00328548668520339,0.0014214713833333044,-0.0007498577718728818,0.0376930835820114
0.04,8.76202943222521e-05,5.000037991326047,-0.20002000773005765,0.0010071941065433842,0.004377058560430074,0.0018886291239326694,-0.0009980818673387987,0.04990649021655724
0.05,0.00013681482263342305,5.000059261683591,-0.2000312260680441,0.0015664916276277104,0.005467063717336159,0.002352155532464657,-0.00124544168365831,0.06191814225382884
0.06,0.000196880110313769,5.0000851996372235,-0.20004491368282107,0.0022448360883352515,0.0065556295794488035,0.0028118803630042474,-0.0014919372292964664,0.07371363292476564
0.07,0.00026779309995051325,5.000115788132863,-0.20006106193181486,0.003039998851551283,0.007642876508567385,0.0032676397428118924,-0.001737568530837785,0.08527954894706609
0.08,0.0003495304138133189,5.000151012130888,-0.20007966217277556,0.003949620679379614,0.00872891756115426,0.003719276393773258,-0.0019823356329126116,0.09660350199560892
0.09000000000000001,0.00044206833589015965,5.0001908585562695,-0.20010070576400876,0.004971224209334004,0.009813858152390564,0.004166639946034971,-0.0022262385980809244,0.10767416978295775
0.1,0.0005453828090196256,5.000235316219162,-0.20012418406454777,0.006102225508076862,0.010897795813181718,0.004609587189478327,-0.0024692775067173467,0.11848131905397871
0.11000000000000001,0.0006594494257398216,5.000284375774149,-0.20015008843428492,0.0073399419603845835,0.011980820069950831,0.005047982206989603,-0.002711452456937897,0.12901581455417224
0.12,0.0007842434048634529,5.000338029666031,-0.2001784102342007,0.008681605663124554,0.013063012291982892,0.005481696555976505,-0.0029527635644837243,0.13926962690780587
0.13,0.000919739587897395,5.000396272037021,-0.20020914082654187,0.010124375577771783,0.014144445632292115,0.0059106093916774,-0.003193210962597466,0.1492358217848962
0.14,0.0010659124319250858,5.0004590986846384,-0.20024227157493102,0.011665344310202249,0.015225185020811364,0.006334607512569813,-0.0034327948019574044,0.1589085504608725
0.15000000000000002,0.0012227359797407267,5.000526507010293,-0.20027779384459873,0.013301551786751825,0.01630528717269848,0.006753585418888539,-0.0036715152505626372,0.16828303071052464
0.16,0.0013901838545171924,5.0005984959168694,-0.20031569900257923,0.015029997553122459,0.01738480071608035,0.007167445300357978,-0.003909372493596954,0.17735550415757795
0.17,0.0015682292592360634,5.0006750657555195,-0.2003559784178045,0.01684764652134745,0.018463766264157605,0.007576097024265562,-0.004146366733360728,0.1861232137703433
