t,x,y,z,yaw,u,v,w,r
0.0,-7.653877531765829e-12,4.999999999982345,-0.2000000000006681,-4.899192163065891e-12,1.9098472803236177e-12,-6.314393452555578e-15,-1.473265953677583e-13,-2.2074009287109677e-13
0.01,4.819391960101435e-06,5.000003715101715,-0.20000100829998493,0.00022674367427223777,0.0009646140888464991,0.0007418789141339561,-0.00020158315501159153,0.045233284831872084
0.02,1.9300050869590656e-05,5.000014824543981,-0.20000403012924037,0.0009019905863688029,0.0019335673610632149,0.001477234394336496,-0.0004027059517518263,0.08966447362273804
0.030000000000000006,4.3474858356404005e-05,5.0000332795215705,-0.20000906088378298,0.0020166591167399307,0.0029077110186130767,0.0022054571940458762,-0.0006033681776784683,0.1330840914612495
0.04,7.737561729013701e-05,5.000059037956582,-0.20001609595687372,0.0035596573811558993,0.0038878457765590176,0.002925958445919362,-0.0008035696278049966,0.17529986352145777
0.05,0.00012103300818428508,5.000092064360616,-0.20002513073976133,0.005518067529630431,0.004874714119422176,0.003638173969046949,-0.0010033101048216575,0.2161396742744805
0.06000000000000001,0.00017447653511412187,5.000132329673021,-0.20003616062175997,0.007877362397012604,0.005868993799671272,0.00434156817346249,-0.0012025894190680535,0.2554538482578449
0.07,0.00023773444911547332,5.000179811077304,-0.20004918099032587,0.010621637065531785,0.006871293103816832,0.005035637241569015,-0.00140140738850631,0.29311656562491095
0.08,0.00031083367468097217,5.000234491779509,-0.20006418723113167,0.013733848181536395,0.007882147608159005,0.005719911715349325,-0.001599763838694011,0.3290265384798557
0.09000000000000001,0.0003937997106925912,5.000296360765564,-0.20008117472814518,0.017196066585297477,0.008902018528176365,0.006393958431129799,-0.0017976586027560716,0.36310691731543804
0.1,0.00048665654695699274,5.000365412545545,-0.20010013886370093,0.02098970799114555,0.009931292488294928,0.007057381747919723,-0.0019950915213583454,0.3953046110070054
0.11,0.0005894265614621011,5.0004416468618675,-0.20012107501858054,0.025095778405457417,0.01097028274275529,0.007709824201420149,-0.0021920624426781652,0.42558892623049915
0.12000000000000002,0.0007021304439049761,5.000525068413647,-0.20014397857208163,0.029495073769815375,0.012019231276413992,0.008350966563848804,-0.002388571222378464,0.4539499815739307
0.13000000000000003,0.0008247870966746746,5.000615686542449,-0.20016884490209894,0.034168394411982606,0.013078312268137571,0.008980527342025403,-0.002584617723577584,0.4803965402643677
0.14,0.0009574135745975196,5.000713514941865,-0.20019566938519268,0.03909670629398938,0.014147635811271169,0.009598261932652482,-0.0027802018168229864,0.5049539331513277
